Epoch: 001, Train Acc: 0.6390, Train Loss: 0.8880, Valid Acc: 0.6304, Valid Loss: 0.8640, Test Acc: 0.6667, Test Loss: 0.8674
Epoch: 002, Train Acc: 0.4632, Train Loss: 0.8899, Valid Acc: 0.4565, Valid Loss: 0.8671, Test Acc: 0.4833, Test Loss: 0.8676
Epoch: 003, Train Acc: 0.6342, Train Loss: 0.8853, Valid Acc: 0.6522, Valid Loss: 0.8630, Test Acc: 0.6583, Test Loss: 0.8640
Epoch: 004, Train Acc: 0.5321, Train Loss: 0.8743, Valid Acc: 0.5217, Valid Loss: 0.8645, Test Acc: 0.5500, Test Loss: 0.8633
Epoch: 005, Train Acc: 0.6247, Train Loss: 0.8677, Valid Acc: 0.5217, Valid Loss: 0.8621, Test Acc: 0.6167, Test Loss: 0.8580
Epoch: 006, Train Acc: 0.6342, Train Loss: 0.8741, Valid Acc: 0.6522, Valid Loss: 0.8549, Test Acc: 0.6500, Test Loss: 0.8547
Epoch: 007, Train Acc: 0.6200, Train Loss: 0.8700, Valid Acc: 0.5217, Valid Loss: 0.8527, Test Acc: 0.6667, Test Loss: 0.8504
Epoch: 008, Train Acc: 0.6461, Train Loss: 0.8641, Valid Acc: 0.6087, Valid Loss: 0.8538, Test Acc: 0.6417, Test Loss: 0.8481
Epoch: 009, Train Acc: 0.6580, Train Loss: 0.8604, Valid Acc: 0.6087, Valid Loss: 0.8495, Test Acc: 0.6750, Test Loss: 0.8432
Epoch: 010, Train Acc: 0.6461, Train Loss: 0.8489, Valid Acc: 0.5870, Valid Loss: 0.8469, Test Acc: 0.6417, Test Loss: 0.8396
Epoch: 011, Train Acc: 0.6651, Train Loss: 0.8539, Valid Acc: 0.5870, Valid Loss: 0.8453, Test Acc: 0.6417, Test Loss: 0.8361
Epoch: 012, Train Acc: 0.7031, Train Loss: 0.8493, Valid Acc: 0.6304, Valid Loss: 0.8365, Test Acc: 0.6917, Test Loss: 0.8301
Epoch: 013, Train Acc: 0.7197, Train Loss: 0.8386, Valid Acc: 0.6739, Valid Loss: 0.8328, Test Acc: 0.7000, Test Loss: 0.8255
Epoch: 014, Train Acc: 0.7197, Train Loss: 0.8315, Valid Acc: 0.6739, Valid Loss: 0.8288, Test Acc: 0.6917, Test Loss: 0.8196
Epoch: 015, Train Acc: 0.6960, Train Loss: 0.8180, Valid Acc: 0.5435, Valid Loss: 0.8292, Test Acc: 0.6667, Test Loss: 0.8133
Epoch: 016, Train Acc: 0.7767, Train Loss: 0.8144, Valid Acc: 0.7391, Valid Loss: 0.8133, Test Acc: 0.7417, Test Loss: 0.8015
