Epoch: 001, Train Acc: 0.6429, Train Loss: 0.8864, Valid Acc: 0.6383, Valid Loss: 0.8921, Test Acc: 0.6583, Test Loss: 0.8652
Epoch: 002, Train Acc: 0.6405, Train Loss: 0.8771, Valid Acc: 0.6383, Valid Loss: 0.8915, Test Acc: 0.6583, Test Loss: 0.8640
Epoch: 003, Train Acc: 0.6333, Train Loss: 0.8855, Valid Acc: 0.6170, Valid Loss: 0.8912, Test Acc: 0.6750, Test Loss: 0.8604
Epoch: 004, Train Acc: 0.6143, Train Loss: 0.8686, Valid Acc: 0.4894, Valid Loss: 0.8871, Test Acc: 0.5667, Test Loss: 0.8591
Epoch: 005, Train Acc: 0.6381, Train Loss: 0.8693, Valid Acc: 0.6383, Valid Loss: 0.8891, Test Acc: 0.6667, Test Loss: 0.8566
Epoch: 006, Train Acc: 0.6452, Train Loss: 0.8669, Valid Acc: 0.5319, Valid Loss: 0.8840, Test Acc: 0.6750, Test Loss: 0.8533
Epoch: 007, Train Acc: 0.6500, Train Loss: 0.8659, Valid Acc: 0.5106, Valid Loss: 0.8844, Test Acc: 0.6500, Test Loss: 0.8489
Epoch: 008, Train Acc: 0.6429, Train Loss: 0.8772, Valid Acc: 0.5532, Valid Loss: 0.8814, Test Acc: 0.6250, Test Loss: 0.8483
Epoch: 009, Train Acc: 0.6476, Train Loss: 0.8506, Valid Acc: 0.5532, Valid Loss: 0.8800, Test Acc: 0.5917, Test Loss: 0.8457
Epoch: 010, Train Acc: 0.6738, Train Loss: 0.8539, Valid Acc: 0.6170, Valid Loss: 0.8819, Test Acc: 0.6500, Test Loss: 0.8443
Epoch: 011, Train Acc: 0.6381, Train Loss: 0.8469, Valid Acc: 0.5532, Valid Loss: 0.8763, Test Acc: 0.5750, Test Loss: 0.8399
Epoch: 012, Train Acc: 0.6500, Train Loss: 0.8437, Valid Acc: 0.5106, Valid Loss: 0.8817, Test Acc: 0.6417, Test Loss: 0.8385
Epoch: 013, Train Acc: 0.6429, Train Loss: 0.8460, Valid Acc: 0.5532, Valid Loss: 0.8750, Test Acc: 0.6000, Test Loss: 0.8374
