Epoch: 001, Train Acc: 0.3643, Train Loss: 0.8852, Valid Acc: 0.3617, Valid Loss: 0.8774, Test Acc: 0.3333, Test Loss: 0.8680
Epoch: 002, Train Acc: 0.4881, Train Loss: 0.8794, Valid Acc: 0.5106, Valid Loss: 0.8761, Test Acc: 0.4833, Test Loss: 0.8656
Epoch: 003, Train Acc: 0.6381, Train Loss: 0.8809, Valid Acc: 0.6596, Valid Loss: 0.8760, Test Acc: 0.6583, Test Loss: 0.8623
Epoch: 004, Train Acc: 0.6500, Train Loss: 0.8750, Valid Acc: 0.6383, Valid Loss: 0.8738, Test Acc: 0.6583, Test Loss: 0.8601
Epoch: 005, Train Acc: 0.6381, Train Loss: 0.8810, Valid Acc: 0.6383, Valid Loss: 0.8731, Test Acc: 0.6667, Test Loss: 0.8561
Epoch: 006, Train Acc: 0.6190, Train Loss: 0.8641, Valid Acc: 0.6170, Valid Loss: 0.8697, Test Acc: 0.6250, Test Loss: 0.8537
Epoch: 007, Train Acc: 0.6452, Train Loss: 0.8656, Valid Acc: 0.6170, Valid Loss: 0.8680, Test Acc: 0.6417, Test Loss: 0.8508
Epoch: 008, Train Acc: 0.6643, Train Loss: 0.8609, Valid Acc: 0.5745, Valid Loss: 0.8683, Test Acc: 0.6333, Test Loss: 0.8499
Epoch: 009, Train Acc: 0.6500, Train Loss: 0.8555, Valid Acc: 0.5106, Valid Loss: 0.8662, Test Acc: 0.6000, Test Loss: 0.8472
Epoch: 010, Train Acc: 0.6500, Train Loss: 0.8540, Valid Acc: 0.5106, Valid Loss: 0.8632, Test Acc: 0.6167, Test Loss: 0.8412
Epoch: 011, Train Acc: 0.6619, Train Loss: 0.8571, Valid Acc: 0.5532, Valid Loss: 0.8609, Test Acc: 0.6250, Test Loss: 0.8403
Epoch: 012, Train Acc: 0.6524, Train Loss: 0.8400, Valid Acc: 0.4894, Valid Loss: 0.8610, Test Acc: 0.6083, Test Loss: 0.8351
Epoch: 013, Train Acc: 0.6500, Train Loss: 0.8410, Valid Acc: 0.5745, Valid Loss: 0.8591, Test Acc: 0.6417, Test Loss: 0.8344
Epoch: 014, Train Acc: 0.6881, Train Loss: 0.8328, Valid Acc: 0.5532, Valid Loss: 0.8504, Test Acc: 0.6750, Test Loss: 0.8219
Epoch: 015, Train Acc: 0.6381, Train Loss: 0.8181, Valid Acc: 0.5106, Valid Loss: 0.8461, Test Acc: 0.6250, Test Loss: 0.8228
Epoch: 016, Train Acc: 0.7024, Train Loss: 0.8091, Valid Acc: 0.5319, Valid Loss: 0.8336, Test Acc: 0.6833, Test Loss: 0.8021
Epoch: 017, Train Acc: 0.6929, Train Loss: 0.8086, Valid Acc: 0.5319, Valid Loss: 0.8242, Test Acc: 0.6417, Test Loss: 0.7976
Epoch: 018, Train Acc: 0.7833, Train Loss: 0.7841, Valid Acc: 0.6809, Valid Loss: 0.8148, Test Acc: 0.7750, Test Loss: 0.7855
Epoch: 019, Train Acc: 0.7024, Train Loss: 0.7966, Valid Acc: 0.5319, Valid Loss: 0.8115, Test Acc: 0.6750, Test Loss: 0.7794
