Epoch: 001, Train Acc: 0.3610, Train Loss: 0.8813, Valid Acc: 0.3696, Valid Loss: 0.8801, Test Acc: 0.3333, Test Loss: 0.8724
Epoch: 014, Train Acc: 0.7506, Train Loss: 0.7980, Valid Acc: 0.6087, Valid Loss: 0.8316, Test Acc: 0.7750, Test Loss: 0.7728
Epoch: 015, Train Acc: 0.6461, Train Loss: 0.7938, Valid Acc: 0.5435, Valid Loss: 0.8391, Test Acc: 0.6167, Test Loss: 0.7782
Epoch: 016, Train Acc: 0.6271, Train Loss: 0.8084, Valid Acc: 0.5435, Valid Loss: 0.8409, Test Acc: 0.5833, Test Loss: 0.7804
Epoch: 017, Train Acc: 0.7696, Train Loss: 0.7815, Valid Acc: 0.6087, Valid Loss: 0.8147, Test Acc: 0.7583, Test Loss: 0.7548
Epoch: 018, Train Acc: 0.7838, Train Loss: 0.7768, Valid Acc: 0.6087, Valid Loss: 0.8113, Test Acc: 0.7583, Test Loss: 0.7472
Epoch: 019, Train Acc: 0.7981, Train Loss: 0.7524, Valid Acc: 0.7609, Valid Loss: 0.8009, Test Acc: 0.7917, Test Loss: 0.7462
Epoch: 020, Train Acc: 0.7933, Train Loss: 0.7620, Valid Acc: 0.8043, Valid Loss: 0.7977, Test Acc: 0.7750, Test Loss: 0.7511
Epoch: 021, Train Acc: 0.7197, Train Loss: 0.7694, Valid Acc: 0.5652, Valid Loss: 0.8268, Test Acc: 0.6833, Test Loss: 0.7475
Epoch: 022, Train Acc: 0.7221, Train Loss: 0.7587, Valid Acc: 0.5435, Valid Loss: 0.8311, Test Acc: 0.6500, Test Loss: 0.7461
Epoch: 023, Train Acc: 0.7601, Train Loss: 0.7489, Valid Acc: 0.6087, Valid Loss: 0.8172, Test Acc: 0.6917, Test Loss: 0.7331
Epoch: 024, Train Acc: 0.8029, Train Loss: 0.7471, Valid Acc: 0.5870, Valid Loss: 0.7974, Test Acc: 0.8083, Test Loss: 0.7187
Epoch: 025, Train Acc: 0.8005, Train Loss: 0.7311, Valid Acc: 0.7174, Valid Loss: 0.7890, Test Acc: 0.8167, Test Loss: 0.7240
Epoch: 026, Train Acc: 0.8100, Train Loss: 0.7268, Valid Acc: 0.6739, Valid Loss: 0.7880, Test Acc: 0.7917, Test Loss: 0.7129
Epoch: 027, Train Acc: 0.8195, Train Loss: 0.7387, Valid Acc: 0.6304, Valid Loss: 0.7887, Test Acc: 0.8083, Test Loss: 0.7136
Epoch: 028, Train Acc: 0.8266, Train Loss: 0.7388, Valid Acc: 0.6304, Valid Loss: 0.7950, Test Acc: 0.7583, Test Loss: 0.7230
Epoch: 029, Train Acc: 0.8171, Train Loss: 0.7219, Valid Acc: 0.6304, Valid Loss: 0.7957, Test Acc: 0.7500, Test Loss: 0.7204
Epoch: 030, Train Acc: 0.8361, Train Loss: 0.7124, Valid Acc: 0.6739, Valid Loss: 0.7825, Test Acc: 0.7917, Test Loss: 0.7057
Epoch: 031, Train Acc: 0.8361, Train Loss: 0.7184, Valid Acc: 0.6739, Valid Loss: 0.7831, Test Acc: 0.8250, Test Loss: 0.6987
Epoch: 032, Train Acc: 0.8195, Train Loss: 0.7069, Valid Acc: 0.6957, Valid Loss: 0.7761, Test Acc: 0.8000, Test Loss: 0.7072
Epoch: 033, Train Acc: 0.8171, Train Loss: 0.7113, Valid Acc: 0.5870, Valid Loss: 0.8137, Test Acc: 0.7250, Test Loss: 0.7101
Epoch: 034, Train Acc: 0.8504, Train Loss: 0.7178, Valid Acc: 0.6957, Valid Loss: 0.7788, Test Acc: 0.8083, Test Loss: 0.6951
Epoch: 035, Train Acc: 0.7886, Train Loss: 0.7170, Valid Acc: 0.7826, Valid Loss: 0.7826, Test Acc: 0.8000, Test Loss: 0.7323
Epoch: 036, Train Acc: 0.8456, Train Loss: 0.7135, Valid Acc: 0.6522, Valid Loss: 0.7711, Test Acc: 0.8167, Test Loss: 0.6999
Epoch: 037, Train Acc: 0.8527, Train Loss: 0.7022, Valid Acc: 0.6522, Valid Loss: 0.7721, Test Acc: 0.8083, Test Loss: 0.6984
Epoch: 038, Train Acc: 0.8575, Train Loss: 0.6866, Valid Acc: 0.6739, Valid Loss: 0.7602, Test Acc: 0.7917, Test Loss: 0.7017
Epoch: 039, Train Acc: 0.8599, Train Loss: 0.6846, Valid Acc: 0.6739, Valid Loss: 0.7459, Test Acc: 0.7833, Test Loss: 0.6934
Epoch: 040, Train Acc: 0.8480, Train Loss: 0.6875, Valid Acc: 0.7609, Valid Loss: 0.7432, Test Acc: 0.8083, Test Loss: 0.6996
Epoch: 041, Train Acc: 0.8646, Train Loss: 0.6720, Valid Acc: 0.6304, Valid Loss: 0.7655, Test Acc: 0.7917, Test Loss: 0.6852
Epoch: 042, Train Acc: 0.8741, Train Loss: 0.6973, Valid Acc: 0.6304, Valid Loss: 0.7609, Test Acc: 0.8000, Test Loss: 0.6848
Epoch: 043, Train Acc: 0.8527, Train Loss: 0.6841, Valid Acc: 0.6304, Valid Loss: 0.7714, Test Acc: 0.8083, Test Loss: 0.6860
Epoch: 044, Train Acc: 0.8195, Train Loss: 0.6959, Valid Acc: 0.6087, Valid Loss: 0.7811, Test Acc: 0.7333, Test Loss: 0.7011
Epoch: 045, Train Acc: 0.8741, Train Loss: 0.6984, Valid Acc: 0.6522, Valid Loss: 0.7491, Test Acc: 0.7917, Test Loss: 0.6829
Epoch: 046, Train Acc: 0.8812, Train Loss: 0.6849, Valid Acc: 0.6957, Valid Loss: 0.7345, Test Acc: 0.8083, Test Loss: 0.6827
Epoch: 047, Train Acc: 0.8717, Train Loss: 0.6664, Valid Acc: 0.6087, Valid Loss: 0.7508, Test Acc: 0.7667, Test Loss: 0.6859
Epoch: 048, Train Acc: 0.8337, Train Loss: 0.6696, Valid Acc: 0.5652, Valid Loss: 0.7761, Test Acc: 0.7333, Test Loss: 0.6990
Epoch: 049, Train Acc: 0.8765, Train Loss: 0.6870, Valid Acc: 0.7174, Valid Loss: 0.7202, Test Acc: 0.8250, Test Loss: 0.6818
Epoch: 050, Train Acc: 0.8409, Train Loss: 0.6887, Valid Acc: 0.5870, Valid Loss: 0.7779, Test Acc: 0.7417, Test Loss: 0.6993
Epoch: 051, Train Acc: 0.8860, Train Loss: 0.6781, Valid Acc: 0.7174, Valid Loss: 0.7320, Test Acc: 0.8083, Test Loss: 0.6832
Epoch: 052, Train Acc: 0.8765, Train Loss: 0.6634, Valid Acc: 0.6522, Valid Loss: 0.7464, Test Acc: 0.8000, Test Loss: 0.6829
Epoch: 053, Train Acc: 0.8907, Train Loss: 0.6626, Valid Acc: 0.7174, Valid Loss: 0.7300, Test Acc: 0.8333, Test Loss: 0.6720
Epoch: 054, Train Acc: 0.8884, Train Loss: 0.6516, Valid Acc: 0.6522, Valid Loss: 0.7534, Test Acc: 0.8083, Test Loss: 0.6805
Epoch: 055, Train Acc: 0.8789, Train Loss: 0.6465, Valid Acc: 0.6522, Valid Loss: 0.7495, Test Acc: 0.8167, Test Loss: 0.6800
Epoch: 056, Train Acc: 0.8812, Train Loss: 0.6677, Valid Acc: 0.6522, Valid Loss: 0.7432, Test Acc: 0.8083, Test Loss: 0.6856
Epoch: 057, Train Acc: 0.8860, Train Loss: 0.6484, Valid Acc: 0.6304, Valid Loss: 0.7527, Test Acc: 0.7750, Test Loss: 0.6839
Epoch: 058, Train Acc: 0.8860, Train Loss: 0.6559, Valid Acc: 0.6522, Valid Loss: 0.7467, Test Acc: 0.8000, Test Loss: 0.6825
Epoch: 059, Train Acc: 0.8931, Train Loss: 0.6420, Valid Acc: 0.6739, Valid Loss: 0.7343, Test Acc: 0.8000, Test Loss: 0.6789
Epoch: 060, Train Acc: 0.8979, Train Loss: 0.6523, Valid Acc: 0.6739, Valid Loss: 0.7328, Test Acc: 0.8000, Test Loss: 0.6786
Epoch: 061, Train Acc: 0.8931, Train Loss: 0.6331, Valid Acc: 0.6739, Valid Loss: 0.7300, Test Acc: 0.8000, Test Loss: 0.6795
Epoch: 062, Train Acc: 0.8717, Train Loss: 0.6746, Valid Acc: 0.5870, Valid Loss: 0.7730, Test Acc: 0.7417, Test Loss: 0.6953
Epoch: 063, Train Acc: 0.8931, Train Loss: 0.6646, Valid Acc: 0.6522, Valid Loss: 0.7441, Test Acc: 0.7750, Test Loss: 0.6951
Epoch: 064, Train Acc: 0.8836, Train Loss: 0.6644, Valid Acc: 0.7609, Valid Loss: 0.7168, Test Acc: 0.8083, Test Loss: 0.6920
Epoch: 065, Train Acc: 0.8979, Train Loss: 0.6718, Valid Acc: 0.6304, Valid Loss: 0.7355, Test Acc: 0.7917, Test Loss: 0.6763
Epoch: 066, Train Acc: 0.9074, Train Loss: 0.6665, Valid Acc: 0.6957, Valid Loss: 0.7282, Test Acc: 0.7917, Test Loss: 0.6790
Epoch: 067, Train Acc: 0.9026, Train Loss: 0.6720, Valid Acc: 0.7174, Valid Loss: 0.7411, Test Acc: 0.7833, Test Loss: 0.6743
Epoch: 068, Train Acc: 0.8931, Train Loss: 0.6399, Valid Acc: 0.6739, Valid Loss: 0.7498, Test Acc: 0.7833, Test Loss: 0.6837
Epoch: 069, Train Acc: 0.8670, Train Loss: 0.6387, Valid Acc: 0.7826, Valid Loss: 0.7253, Test Acc: 0.8000, Test Loss: 0.6948
Epoch: 070, Train Acc: 0.9145, Train Loss: 0.6627, Valid Acc: 0.7174, Valid Loss: 0.7364, Test Acc: 0.8167, Test Loss: 0.6636
Epoch: 071, Train Acc: 0.9287, Train Loss: 0.6545, Valid Acc: 0.6957, Valid Loss: 0.7314, Test Acc: 0.8333, Test Loss: 0.6659
Epoch: 072, Train Acc: 0.9192, Train Loss: 0.6360, Valid Acc: 0.6739, Valid Loss: 0.7489, Test Acc: 0.8000, Test Loss: 0.6788
Epoch: 073, Train Acc: 0.9026, Train Loss: 0.6572, Valid Acc: 0.6304, Valid Loss: 0.7650, Test Acc: 0.8083, Test Loss: 0.6671
Epoch: 074, Train Acc: 0.9240, Train Loss: 0.6393, Valid Acc: 0.6739, Valid Loss: 0.7345, Test Acc: 0.8417, Test Loss: 0.6603
Epoch: 075, Train Acc: 0.9121, Train Loss: 0.6069, Valid Acc: 0.7609, Valid Loss: 0.7313, Test Acc: 0.8000, Test Loss: 0.6760
Epoch: 076, Train Acc: 0.8884, Train Loss: 0.6231, Valid Acc: 0.8261, Valid Loss: 0.7171, Test Acc: 0.8333, Test Loss: 0.6834
Epoch: 077, Train Acc: 0.9216, Train Loss: 0.6284, Valid Acc: 0.6739, Valid Loss: 0.7512, Test Acc: 0.8083, Test Loss: 0.6705
Epoch: 078, Train Acc: 0.9145, Train Loss: 0.6284, Valid Acc: 0.7391, Valid Loss: 0.7301, Test Acc: 0.8250, Test Loss: 0.6752
Epoch: 079, Train Acc: 0.9264, Train Loss: 0.6207, Valid Acc: 0.6739, Valid Loss: 0.7410, Test Acc: 0.8000, Test Loss: 0.6697
Epoch: 080, Train Acc: 0.9264, Train Loss: 0.6371, Valid Acc: 0.6522, Valid Loss: 0.7516, Test Acc: 0.8083, Test Loss: 0.6680
Epoch: 081, Train Acc: 0.9264, Train Loss: 0.6339, Valid Acc: 0.7609, Valid Loss: 0.7373, Test Acc: 0.8083, Test Loss: 0.6741
Epoch: 082, Train Acc: 0.9169, Train Loss: 0.6348, Valid Acc: 0.7609, Valid Loss: 0.7310, Test Acc: 0.8250, Test Loss: 0.6760
Epoch: 083, Train Acc: 0.9216, Train Loss: 0.6345, Valid Acc: 0.6957, Valid Loss: 0.7496, Test Acc: 0.8167, Test Loss: 0.6747
Epoch: 084, Train Acc: 0.9264, Train Loss: 0.6341, Valid Acc: 0.6957, Valid Loss: 0.7524, Test Acc: 0.8417, Test Loss: 0.6777
Epoch: 085, Train Acc: 0.9311, Train Loss: 0.6379, Valid Acc: 0.6957, Valid Loss: 0.7557, Test Acc: 0.8083, Test Loss: 0.6745
Epoch: 086, Train Acc: 0.8741, Train Loss: 0.6425, Valid Acc: 0.6087, Valid Loss: 0.8072, Test Acc: 0.7417, Test Loss: 0.7003
Epoch: 087, Train Acc: 0.9145, Train Loss: 0.6234, Valid Acc: 0.7609, Valid Loss: 0.7262, Test Acc: 0.8167, Test Loss: 0.6819
Epoch: 088, Train Acc: 0.9382, Train Loss: 0.6281, Valid Acc: 0.6522, Valid Loss: 0.7456, Test Acc: 0.8250, Test Loss: 0.6728
Epoch: 089, Train Acc: 0.9359, Train Loss: 0.6195, Valid Acc: 0.6739, Valid Loss: 0.7469, Test Acc: 0.8083, Test Loss: 0.6806
Epoch: 090, Train Acc: 0.9406, Train Loss: 0.6135, Valid Acc: 0.7391, Valid Loss: 0.7296, Test Acc: 0.8250, Test Loss: 0.6696
Epoch: 091, Train Acc: 0.9359, Train Loss: 0.6236, Valid Acc: 0.6957, Valid Loss: 0.7569, Test Acc: 0.8250, Test Loss: 0.6713
Epoch: 092, Train Acc: 0.9240, Train Loss: 0.6429, Valid Acc: 0.7609, Valid Loss: 0.7526, Test Acc: 0.8083, Test Loss: 0.6827
Epoch: 093, Train Acc: 0.9335, Train Loss: 0.6261, Valid Acc: 0.6957, Valid Loss: 0.7398, Test Acc: 0.8333, Test Loss: 0.6740
Epoch: 094, Train Acc: 0.9477, Train Loss: 0.6312, Valid Acc: 0.7391, Valid Loss: 0.7511, Test Acc: 0.8083, Test Loss: 0.6812
Epoch: 095, Train Acc: 0.9359, Train Loss: 0.6118, Valid Acc: 0.6957, Valid Loss: 0.7541, Test Acc: 0.8167, Test Loss: 0.6802
Epoch: 096, Train Acc: 0.9454, Train Loss: 0.6092, Valid Acc: 0.6957, Valid Loss: 0.7667, Test Acc: 0.8083, Test Loss: 0.6863
Epoch: 097, Train Acc: 0.9382, Train Loss: 0.6198, Valid Acc: 0.6739, Valid Loss: 0.7745, Test Acc: 0.7917, Test Loss: 0.6880
Epoch: 098, Train Acc: 0.8694, Train Loss: 0.6269, Valid Acc: 0.5870, Valid Loss: 0.8097, Test Acc: 0.7333, Test Loss: 0.7149
Epoch: 099, Train Acc: 0.9335, Train Loss: 0.6115, Valid Acc: 0.6739, Valid Loss: 0.7754, Test Acc: 0.7917, Test Loss: 0.6856
Epoch: 100, Train Acc: 0.9169, Train Loss: 0.6128, Valid Acc: 0.6087, Valid Loss: 0.8007, Test Acc: 0.7500, Test Loss: 0.7042
Epoch: 101, Train Acc: 0.9477, Train Loss: 0.6085, Valid Acc: 0.7391, Valid Loss: 0.7599, Test Acc: 0.8167, Test Loss: 0.6767
Epoch: 102, Train Acc: 0.9264, Train Loss: 0.5982, Valid Acc: 0.6304, Valid Loss: 0.7852, Test Acc: 0.7917, Test Loss: 0.6891
Epoch: 103, Train Acc: 0.9454, Train Loss: 0.6324, Valid Acc: 0.6522, Valid Loss: 0.7773, Test Acc: 0.8167, Test Loss: 0.6808
Epoch: 104, Train Acc: 0.9359, Train Loss: 0.6095, Valid Acc: 0.7174, Valid Loss: 0.7653, Test Acc: 0.8083, Test Loss: 0.6887
Epoch: 105, Train Acc: 0.9454, Train Loss: 0.6235, Valid Acc: 0.6522, Valid Loss: 0.7708, Test Acc: 0.8000, Test Loss: 0.6872
Epoch: 106, Train Acc: 0.9477, Train Loss: 0.6020, Valid Acc: 0.6739, Valid Loss: 0.7692, Test Acc: 0.8083, Test Loss: 0.6842
Epoch: 107, Train Acc: 0.9074, Train Loss: 0.6082, Valid Acc: 0.7826, Valid Loss: 0.7679, Test Acc: 0.8000, Test Loss: 0.6935
Epoch: 108, Train Acc: 0.9002, Train Loss: 0.6129, Valid Acc: 0.7826, Valid Loss: 0.7630, Test Acc: 0.8000, Test Loss: 0.7017
Epoch: 109, Train Acc: 0.9430, Train Loss: 0.5990, Valid Acc: 0.6957, Valid Loss: 0.7780, Test Acc: 0.8000, Test Loss: 0.6814
Epoch: 110, Train Acc: 0.9406, Train Loss: 0.5847, Valid Acc: 0.7826, Valid Loss: 0.7719, Test Acc: 0.8167, Test Loss: 0.6792
Epoch: 111, Train Acc: 0.9335, Train Loss: 0.5861, Valid Acc: 0.6739, Valid Loss: 0.7597, Test Acc: 0.8167, Test Loss: 0.6783
Epoch: 112, Train Acc: 0.9596, Train Loss: 0.6129, Valid Acc: 0.7609, Valid Loss: 0.7578, Test Acc: 0.8167, Test Loss: 0.6721
Epoch: 113, Train Acc: 0.9430, Train Loss: 0.5893, Valid Acc: 0.7391, Valid Loss: 0.7677, Test Acc: 0.8167, Test Loss: 0.6790
Epoch: 114, Train Acc: 0.9216, Train Loss: 0.5905, Valid Acc: 0.6522, Valid Loss: 0.8189, Test Acc: 0.8000, Test Loss: 0.6883
Epoch: 115, Train Acc: 0.9454, Train Loss: 0.5987, Valid Acc: 0.6087, Valid Loss: 0.8096, Test Acc: 0.7833, Test Loss: 0.6779
Epoch: 116, Train Acc: 0.9406, Train Loss: 0.5949, Valid Acc: 0.6522, Valid Loss: 0.8107, Test Acc: 0.7917, Test Loss: 0.6844
Epoch: 117, Train Acc: 0.9430, Train Loss: 0.6056, Valid Acc: 0.6304, Valid Loss: 0.7956, Test Acc: 0.7917, Test Loss: 0.6800
Epoch: 118, Train Acc: 0.9454, Train Loss: 0.6026, Valid Acc: 0.7391, Valid Loss: 0.7639, Test Acc: 0.8250, Test Loss: 0.6763
Epoch: 119, Train Acc: 0.9359, Train Loss: 0.6268, Valid Acc: 0.7174, Valid Loss: 0.7833, Test Acc: 0.8167, Test Loss: 0.6865
Epoch: 120, Train Acc: 0.9596, Train Loss: 0.5906, Valid Acc: 0.6522, Valid Loss: 0.7848, Test Acc: 0.8333, Test Loss: 0.6737
Epoch: 121, Train Acc: 0.9549, Train Loss: 0.6104, Valid Acc: 0.6522, Valid Loss: 0.7960, Test Acc: 0.8167, Test Loss: 0.6768
Epoch: 122, Train Acc: 0.9572, Train Loss: 0.6018, Valid Acc: 0.6957, Valid Loss: 0.7967, Test Acc: 0.8250, Test Loss: 0.6668
Epoch: 123, Train Acc: 0.9477, Train Loss: 0.5809, Valid Acc: 0.7391, Valid Loss: 0.7886, Test Acc: 0.8500, Test Loss: 0.6617
Epoch: 124, Train Acc: 0.9406, Train Loss: 0.6071, Valid Acc: 0.7174, Valid Loss: 0.7911, Test Acc: 0.8083, Test Loss: 0.6778
Epoch: 125, Train Acc: 0.9549, Train Loss: 0.5995, Valid Acc: 0.7391, Valid Loss: 0.7874, Test Acc: 0.8167, Test Loss: 0.6738
Epoch: 126, Train Acc: 0.9501, Train Loss: 0.5915, Valid Acc: 0.6739, Valid Loss: 0.7860, Test Acc: 0.8167, Test Loss: 0.6728
Epoch: 127, Train Acc: 0.9525, Train Loss: 0.6136, Valid Acc: 0.7391, Valid Loss: 0.7668, Test Acc: 0.8167, Test Loss: 0.6720
Epoch: 128, Train Acc: 0.9264, Train Loss: 0.5839, Valid Acc: 0.7609, Valid Loss: 0.7750, Test Acc: 0.8083, Test Loss: 0.6907
Epoch: 129, Train Acc: 0.9382, Train Loss: 0.6109, Valid Acc: 0.7826, Valid Loss: 0.7391, Test Acc: 0.8083, Test Loss: 0.6889
Epoch: 130, Train Acc: 0.9406, Train Loss: 0.6066, Valid Acc: 0.7609, Valid Loss: 0.7470, Test Acc: 0.8000, Test Loss: 0.6949
Epoch: 131, Train Acc: 0.9501, Train Loss: 0.5987, Valid Acc: 0.6304, Valid Loss: 0.7969, Test Acc: 0.8000, Test Loss: 0.6852
Epoch: 132, Train Acc: 0.9572, Train Loss: 0.5989, Valid Acc: 0.6739, Valid Loss: 0.7629, Test Acc: 0.8167, Test Loss: 0.6809
Epoch: 133, Train Acc: 0.9525, Train Loss: 0.5592, Valid Acc: 0.6522, Valid Loss: 0.7717, Test Acc: 0.8000, Test Loss: 0.6831
Epoch: 134, Train Acc: 0.9477, Train Loss: 0.6150, Valid Acc: 0.7174, Valid Loss: 0.7683, Test Acc: 0.8083, Test Loss: 0.6844
Epoch: 135, Train Acc: 0.9454, Train Loss: 0.5840, Valid Acc: 0.7826, Valid Loss: 0.7437, Test Acc: 0.8167, Test Loss: 0.6826
Epoch: 136, Train Acc: 0.9525, Train Loss: 0.5968, Valid Acc: 0.6304, Valid Loss: 0.7909, Test Acc: 0.8167, Test Loss: 0.6810
Epoch: 137, Train Acc: 0.9525, Train Loss: 0.5869, Valid Acc: 0.6522, Valid Loss: 0.7689, Test Acc: 0.8250, Test Loss: 0.6709
Epoch: 138, Train Acc: 0.9430, Train Loss: 0.6043, Valid Acc: 0.5870, Valid Loss: 0.8215, Test Acc: 0.8000, Test Loss: 0.6868
Epoch: 139, Train Acc: 0.8527, Train Loss: 0.6002, Valid Acc: 0.5435, Valid Loss: 0.8835, Test Acc: 0.7083, Test Loss: 0.7378
Epoch: 140, Train Acc: 0.9596, Train Loss: 0.5922, Valid Acc: 0.6304, Valid Loss: 0.7901, Test Acc: 0.8000, Test Loss: 0.6815
Epoch: 141, Train Acc: 0.9477, Train Loss: 0.5940, Valid Acc: 0.6522, Valid Loss: 0.7920, Test Acc: 0.8083, Test Loss: 0.6752
Epoch: 142, Train Acc: 0.9620, Train Loss: 0.6005, Valid Acc: 0.6957, Valid Loss: 0.7679, Test Acc: 0.8083, Test Loss: 0.6747
Epoch: 143, Train Acc: 0.9406, Train Loss: 0.5934, Valid Acc: 0.7609, Valid Loss: 0.7714, Test Acc: 0.8167, Test Loss: 0.6874
Epoch: 144, Train Acc: 0.9620, Train Loss: 0.5924, Valid Acc: 0.7391, Valid Loss: 0.7751, Test Acc: 0.8250, Test Loss: 0.6741
Epoch: 145, Train Acc: 0.9549, Train Loss: 0.6023, Valid Acc: 0.6522, Valid Loss: 0.7698, Test Acc: 0.8333, Test Loss: 0.6667
Epoch: 146, Train Acc: 0.9477, Train Loss: 0.6476, Valid Acc: 0.6304, Valid Loss: 0.7744, Test Acc: 0.7917, Test Loss: 0.6922
Epoch: 147, Train Acc: 0.9406, Train Loss: 0.6036, Valid Acc: 0.6304, Valid Loss: 0.8315, Test Acc: 0.7917, Test Loss: 0.6976
Epoch: 148, Train Acc: 0.9382, Train Loss: 0.5961, Valid Acc: 0.6304, Valid Loss: 0.8202, Test Acc: 0.7583, Test Loss: 0.7065
Epoch: 149, Train Acc: 0.9667, Train Loss: 0.5758, Valid Acc: 0.6739, Valid Loss: 0.7972, Test Acc: 0.8083, Test Loss: 0.6733
Epoch: 150, Train Acc: 0.9667, Train Loss: 0.5875, Valid Acc: 0.7174, Valid Loss: 0.8032, Test Acc: 0.8417, Test Loss: 0.6616
Epoch: 151, Train Acc: 0.9596, Train Loss: 0.5900, Valid Acc: 0.6739, Valid Loss: 0.8261, Test Acc: 0.8250, Test Loss: 0.6744
Epoch: 152, Train Acc: 0.9549, Train Loss: 0.5811, Valid Acc: 0.6522, Valid Loss: 0.8401, Test Acc: 0.8083, Test Loss: 0.6764
Epoch: 153, Train Acc: 0.9620, Train Loss: 0.5955, Valid Acc: 0.6522, Valid Loss: 0.8227, Test Acc: 0.8167, Test Loss: 0.6772
Epoch: 154, Train Acc: 0.9501, Train Loss: 0.5726, Valid Acc: 0.6739, Valid Loss: 0.8066, Test Acc: 0.8000, Test Loss: 0.6892
Epoch: 155, Train Acc: 0.9430, Train Loss: 0.5818, Valid Acc: 0.6087, Valid Loss: 0.8332, Test Acc: 0.7667, Test Loss: 0.7015
Epoch: 156, Train Acc: 0.9644, Train Loss: 0.5829, Valid Acc: 0.7609, Valid Loss: 0.7808, Test Acc: 0.8083, Test Loss: 0.6765
Epoch: 157, Train Acc: 0.9691, Train Loss: 0.5794, Valid Acc: 0.7174, Valid Loss: 0.7845, Test Acc: 0.8250, Test Loss: 0.6680
Epoch: 158, Train Acc: 0.9620, Train Loss: 0.5702, Valid Acc: 0.7826, Valid Loss: 0.7964, Test Acc: 0.8333, Test Loss: 0.6639
Epoch: 159, Train Acc: 0.9549, Train Loss: 0.5892, Valid Acc: 0.7174, Valid Loss: 0.7908, Test Acc: 0.8167, Test Loss: 0.6759
Epoch: 160, Train Acc: 0.9644, Train Loss: 0.5785, Valid Acc: 0.7391, Valid Loss: 0.8022, Test Acc: 0.8000, Test Loss: 0.6830
Epoch: 161, Train Acc: 0.9382, Train Loss: 0.5695, Valid Acc: 0.6087, Valid Loss: 0.8463, Test Acc: 0.7667, Test Loss: 0.7021
Epoch: 162, Train Acc: 0.9549, Train Loss: 0.5807, Valid Acc: 0.5652, Valid Loss: 0.8395, Test Acc: 0.7917, Test Loss: 0.6918
Epoch: 163, Train Acc: 0.9525, Train Loss: 0.5738, Valid Acc: 0.5652, Valid Loss: 0.8406, Test Acc: 0.7833, Test Loss: 0.6933
Epoch: 164, Train Acc: 0.9596, Train Loss: 0.5925, Valid Acc: 0.5870, Valid Loss: 0.8491, Test Acc: 0.7833, Test Loss: 0.6846
Epoch: 165, Train Acc: 0.9596, Train Loss: 0.5679, Valid Acc: 0.7391, Valid Loss: 0.8192, Test Acc: 0.8250, Test Loss: 0.6741
Epoch: 166, Train Acc: 0.9644, Train Loss: 0.5893, Valid Acc: 0.6739, Valid Loss: 0.8417, Test Acc: 0.8167, Test Loss: 0.6764
Epoch: 167, Train Acc: 0.9667, Train Loss: 0.5679, Valid Acc: 0.6739, Valid Loss: 0.8290, Test Acc: 0.8167, Test Loss: 0.6767
Epoch: 168, Train Acc: 0.9572, Train Loss: 0.5734, Valid Acc: 0.5435, Valid Loss: 0.8373, Test Acc: 0.8000, Test Loss: 0.6857
Epoch: 169, Train Acc: 0.9525, Train Loss: 0.5963, Valid Acc: 0.6739, Valid Loss: 0.8258, Test Acc: 0.8167, Test Loss: 0.6957
