Epoch: 001, Train Acc: 0.5753, Train Loss: 0.7963, Valid Acc: 0.5714, Valid Loss: 0.7810, Test Acc: 0.4681, Test Loss: 0.8109
Epoch: 002, Train Acc: 0.5806, Train Loss: 0.7911, Valid Acc: 0.5714, Valid Loss: 0.7814, Test Acc: 0.4681, Test Loss: 0.8045
Epoch: 003, Train Acc: 0.5753, Train Loss: 0.7809, Valid Acc: 0.5714, Valid Loss: 0.7810, Test Acc: 0.4681, Test Loss: 0.8046
Epoch: 004, Train Acc: 0.6505, Train Loss: 0.7773, Valid Acc: 0.5714, Valid Loss: 0.7806, Test Acc: 0.6383, Test Loss: 0.7982
Epoch: 005, Train Acc: 0.6720, Train Loss: 0.7752, Valid Acc: 0.5714, Valid Loss: 0.7800, Test Acc: 0.6596, Test Loss: 0.7961
Epoch: 006, Train Acc: 0.6398, Train Loss: 0.7793, Valid Acc: 0.4762, Valid Loss: 0.7800, Test Acc: 0.7128, Test Loss: 0.7923
Epoch: 007, Train Acc: 0.5645, Train Loss: 0.7756, Valid Acc: 0.3810, Valid Loss: 0.7804, Test Acc: 0.6702, Test Loss: 0.7871
Epoch: 008, Train Acc: 0.6720, Train Loss: 0.7709, Valid Acc: 0.5714, Valid Loss: 0.7794, Test Acc: 0.7234, Test Loss: 0.7897
Epoch: 009, Train Acc: 0.6828, Train Loss: 0.7689, Valid Acc: 0.5714, Valid Loss: 0.7786, Test Acc: 0.7128, Test Loss: 0.7871
Epoch: 010, Train Acc: 0.6505, Train Loss: 0.7714, Valid Acc: 0.6190, Valid Loss: 0.7763, Test Acc: 0.5745, Test Loss: 0.7911
Epoch: 011, Train Acc: 0.6774, Train Loss: 0.7645, Valid Acc: 0.5714, Valid Loss: 0.7742, Test Acc: 0.7021, Test Loss: 0.7775
Epoch: 012, Train Acc: 0.6720, Train Loss: 0.7597, Valid Acc: 0.6667, Valid Loss: 0.7723, Test Acc: 0.5957, Test Loss: 0.7861
Epoch: 013, Train Acc: 0.7097, Train Loss: 0.7609, Valid Acc: 0.7143, Valid Loss: 0.7659, Test Acc: 0.7021, Test Loss: 0.7776
Epoch: 014, Train Acc: 0.6989, Train Loss: 0.7523, Valid Acc: 0.6190, Valid Loss: 0.7577, Test Acc: 0.7021, Test Loss: 0.7665
Epoch: 015, Train Acc: 0.6935, Train Loss: 0.7551, Valid Acc: 0.6190, Valid Loss: 0.7544, Test Acc: 0.7128, Test Loss: 0.7662
Epoch: 016, Train Acc: 0.7151, Train Loss: 0.7414, Valid Acc: 0.7143, Valid Loss: 0.7483, Test Acc: 0.7021, Test Loss: 0.7633
Epoch: 017, Train Acc: 0.6989, Train Loss: 0.7460, Valid Acc: 0.6190, Valid Loss: 0.7451, Test Acc: 0.7447, Test Loss: 0.7503
Epoch: 018, Train Acc: 0.7204, Train Loss: 0.7293, Valid Acc: 0.6190, Valid Loss: 0.7400, Test Acc: 0.7553, Test Loss: 0.7418
Epoch: 019, Train Acc: 0.7473, Train Loss: 0.7322, Valid Acc: 0.6667, Valid Loss: 0.7384, Test Acc: 0.7553, Test Loss: 0.7417
Epoch: 020, Train Acc: 0.7419, Train Loss: 0.7335, Valid Acc: 0.6190, Valid Loss: 0.7269, Test Acc: 0.7766, Test Loss: 0.7268
