Epoch: 001, Train Acc: 0.4332, Train Loss: 0.7976, Valid Acc: 0.4500, Valid Loss: 0.7879, Test Acc: 0.5319, Test Loss: 0.7989
Epoch: 002, Train Acc: 0.5989, Train Loss: 0.7912, Valid Acc: 0.6000, Valid Loss: 0.7872, Test Acc: 0.5638, Test Loss: 0.8060
Epoch: 003, Train Acc: 0.5722, Train Loss: 0.7818, Valid Acc: 0.6000, Valid Loss: 0.7879, Test Acc: 0.4681, Test Loss: 0.8103
Epoch: 004, Train Acc: 0.5989, Train Loss: 0.7841, Valid Acc: 0.6000, Valid Loss: 0.7866, Test Acc: 0.4787, Test Loss: 0.8069
Epoch: 005, Train Acc: 0.6791, Train Loss: 0.7773, Valid Acc: 0.6000, Valid Loss: 0.7850, Test Acc: 0.6277, Test Loss: 0.8023
Epoch: 006, Train Acc: 0.6524, Train Loss: 0.7780, Valid Acc: 0.5500, Valid Loss: 0.7847, Test Acc: 0.6383, Test Loss: 0.8001
Epoch: 007, Train Acc: 0.6364, Train Loss: 0.7744, Valid Acc: 0.5500, Valid Loss: 0.7848, Test Acc: 0.6383, Test Loss: 0.8019
Epoch: 008, Train Acc: 0.5936, Train Loss: 0.7829, Valid Acc: 0.6000, Valid Loss: 0.7848, Test Acc: 0.4681, Test Loss: 0.8053
Epoch: 009, Train Acc: 0.6524, Train Loss: 0.7691, Valid Acc: 0.5500, Valid Loss: 0.7824, Test Acc: 0.6277, Test Loss: 0.7980
Epoch: 010, Train Acc: 0.6578, Train Loss: 0.7878, Valid Acc: 0.6000, Valid Loss: 0.7806, Test Acc: 0.7021, Test Loss: 0.7932
Epoch: 011, Train Acc: 0.6631, Train Loss: 0.7744, Valid Acc: 0.5500, Valid Loss: 0.7806, Test Acc: 0.6170, Test Loss: 0.7982
Epoch: 012, Train Acc: 0.6684, Train Loss: 0.7699, Valid Acc: 0.5500, Valid Loss: 0.7806, Test Acc: 0.5638, Test Loss: 0.7991
Epoch: 013, Train Acc: 0.6684, Train Loss: 0.7631, Valid Acc: 0.5500, Valid Loss: 0.7790, Test Acc: 0.6489, Test Loss: 0.7950
Epoch: 014, Train Acc: 0.6791, Train Loss: 0.7588, Valid Acc: 0.5500, Valid Loss: 0.7764, Test Acc: 0.6489, Test Loss: 0.7923
Epoch: 015, Train Acc: 0.6631, Train Loss: 0.7699, Valid Acc: 0.5500, Valid Loss: 0.7760, Test Acc: 0.6064, Test Loss: 0.7939
Epoch: 016, Train Acc: 0.7166, Train Loss: 0.7579, Valid Acc: 0.5500, Valid Loss: 0.7694, Test Acc: 0.6809, Test Loss: 0.7783
Epoch: 017, Train Acc: 0.7380, Train Loss: 0.7483, Valid Acc: 0.5500, Valid Loss: 0.7660, Test Acc: 0.6702, Test Loss: 0.7681
Epoch: 018, Train Acc: 0.6791, Train Loss: 0.7503, Valid Acc: 0.6500, Valid Loss: 0.7619, Test Acc: 0.7660, Test Loss: 0.7531
Epoch: 019, Train Acc: 0.7326, Train Loss: 0.7451, Valid Acc: 0.5500, Valid Loss: 0.7646, Test Acc: 0.6702, Test Loss: 0.7684
Epoch: 020, Train Acc: 0.7219, Train Loss: 0.7339, Valid Acc: 0.5500, Valid Loss: 0.7634, Test Acc: 0.7128, Test Loss: 0.7632
Epoch: 021, Train Acc: 0.7380, Train Loss: 0.7406, Valid Acc: 0.5500, Valid Loss: 0.7588, Test Acc: 0.7234, Test Loss: 0.7468
Epoch: 022, Train Acc: 0.7487, Train Loss: 0.7293, Valid Acc: 0.6000, Valid Loss: 0.7603, Test Acc: 0.7234, Test Loss: 0.7487
Epoch: 023, Train Acc: 0.7647, Train Loss: 0.7295, Valid Acc: 0.6500, Valid Loss: 0.7571, Test Acc: 0.7553, Test Loss: 0.7412
Epoch: 024, Train Acc: 0.7754, Train Loss: 0.7123, Valid Acc: 0.6000, Valid Loss: 0.7507, Test Acc: 0.7660, Test Loss: 0.7238
Epoch: 025, Train Acc: 0.7754, Train Loss: 0.7097, Valid Acc: 0.6500, Valid Loss: 0.7553, Test Acc: 0.7660, Test Loss: 0.7255
Epoch: 026, Train Acc: 0.7647, Train Loss: 0.7072, Valid Acc: 0.6500, Valid Loss: 0.7539, Test Acc: 0.7553, Test Loss: 0.7214
Epoch: 027, Train Acc: 0.7701, Train Loss: 0.6924, Valid Acc: 0.5000, Valid Loss: 0.7428, Test Acc: 0.8085, Test Loss: 0.6961
Epoch: 028, Train Acc: 0.7914, Train Loss: 0.7066, Valid Acc: 0.5000, Valid Loss: 0.7409, Test Acc: 0.8191, Test Loss: 0.6877
Epoch: 029, Train Acc: 0.7861, Train Loss: 0.6980, Valid Acc: 0.7000, Valid Loss: 0.7416, Test Acc: 0.8191, Test Loss: 0.6890
Epoch: 030, Train Acc: 0.7807, Train Loss: 0.6948, Valid Acc: 0.7000, Valid Loss: 0.7480, Test Acc: 0.7447, Test Loss: 0.6997
Epoch: 031, Train Acc: 0.8075, Train Loss: 0.6833, Valid Acc: 0.6000, Valid Loss: 0.7340, Test Acc: 0.7979, Test Loss: 0.6791
Epoch: 032, Train Acc: 0.8021, Train Loss: 0.6906, Valid Acc: 0.7000, Valid Loss: 0.7376, Test Acc: 0.7872, Test Loss: 0.6797
Epoch: 033, Train Acc: 0.8021, Train Loss: 0.6618, Valid Acc: 0.7000, Valid Loss: 0.7339, Test Acc: 0.7979, Test Loss: 0.6679
Epoch: 034, Train Acc: 0.8075, Train Loss: 0.6728, Valid Acc: 0.7500, Valid Loss: 0.7416, Test Acc: 0.7766, Test Loss: 0.6715
Epoch: 035, Train Acc: 0.8075, Train Loss: 0.6633, Valid Acc: 0.6500, Valid Loss: 0.7338, Test Acc: 0.7979, Test Loss: 0.6574
Epoch: 036, Train Acc: 0.8128, Train Loss: 0.6595, Valid Acc: 0.7500, Valid Loss: 0.7330, Test Acc: 0.7660, Test Loss: 0.6602
Epoch: 037, Train Acc: 0.8075, Train Loss: 0.6725, Valid Acc: 0.7500, Valid Loss: 0.7320, Test Acc: 0.7766, Test Loss: 0.6616
Epoch: 038, Train Acc: 0.7861, Train Loss: 0.6613, Valid Acc: 0.5500, Valid Loss: 0.7191, Test Acc: 0.8085, Test Loss: 0.6475
Epoch: 039, Train Acc: 0.8182, Train Loss: 0.6535, Valid Acc: 0.7500, Valid Loss: 0.7263, Test Acc: 0.7872, Test Loss: 0.6584
Epoch: 040, Train Acc: 0.8182, Train Loss: 0.6525, Valid Acc: 0.7500, Valid Loss: 0.7261, Test Acc: 0.7766, Test Loss: 0.6507
Epoch: 041, Train Acc: 0.8182, Train Loss: 0.6549, Valid Acc: 0.7500, Valid Loss: 0.7279, Test Acc: 0.7766, Test Loss: 0.6437
Epoch: 042, Train Acc: 0.8289, Train Loss: 0.6307, Valid Acc: 0.7000, Valid Loss: 0.7318, Test Acc: 0.7553, Test Loss: 0.6460
Epoch: 043, Train Acc: 0.8235, Train Loss: 0.6413, Valid Acc: 0.7500, Valid Loss: 0.7280, Test Acc: 0.7660, Test Loss: 0.6389
Epoch: 044, Train Acc: 0.8449, Train Loss: 0.6134, Valid Acc: 0.7000, Valid Loss: 0.7327, Test Acc: 0.7447, Test Loss: 0.6401
Epoch: 045, Train Acc: 0.8396, Train Loss: 0.6506, Valid Acc: 0.7000, Valid Loss: 0.7349, Test Acc: 0.7447, Test Loss: 0.6405
Epoch: 046, Train Acc: 0.8235, Train Loss: 0.6329, Valid Acc: 0.6500, Valid Loss: 0.7281, Test Acc: 0.7766, Test Loss: 0.6300
Epoch: 047, Train Acc: 0.8128, Train Loss: 0.6449, Valid Acc: 0.7000, Valid Loss: 0.7352, Test Acc: 0.7447, Test Loss: 0.6513
