Epoch: 001, Train Acc: 0.5806, Train Loss: 0.7953, Valid Acc: 0.5714, Valid Loss: 0.7808, Test Acc: 0.4574, Test Loss: 0.8080
Epoch: 067, Train Acc: 0.9032, Train Loss: 0.5780, Valid Acc: 0.9524, Valid Loss: 0.5441, Test Acc: 0.7872, Test Loss: 0.6086
Epoch: 068, Train Acc: 0.9032, Train Loss: 0.5826, Valid Acc: 0.9524, Valid Loss: 0.5412, Test Acc: 0.7872, Test Loss: 0.6084
Epoch: 069, Train Acc: 0.9032, Train Loss: 0.5898, Valid Acc: 0.9048, Valid Loss: 0.5450, Test Acc: 0.7872, Test Loss: 0.6078
Epoch: 070, Train Acc: 0.8925, Train Loss: 0.5701, Valid Acc: 0.9524, Valid Loss: 0.5430, Test Acc: 0.7872, Test Loss: 0.6147
Epoch: 071, Train Acc: 0.9140, Train Loss: 0.5796, Valid Acc: 0.9048, Valid Loss: 0.5477, Test Acc: 0.7766, Test Loss: 0.6091
Epoch: 072, Train Acc: 0.8871, Train Loss: 0.5648, Valid Acc: 0.9048, Valid Loss: 0.5501, Test Acc: 0.7979, Test Loss: 0.6163
Epoch: 073, Train Acc: 0.9032, Train Loss: 0.5744, Valid Acc: 0.9048, Valid Loss: 0.5520, Test Acc: 0.7766, Test Loss: 0.6069
Epoch: 074, Train Acc: 0.9140, Train Loss: 0.5912, Valid Acc: 0.9048, Valid Loss: 0.5498, Test Acc: 0.7872, Test Loss: 0.6126
Epoch: 075, Train Acc: 0.9032, Train Loss: 0.5614, Valid Acc: 0.9048, Valid Loss: 0.5479, Test Acc: 0.8085, Test Loss: 0.6158
Epoch: 076, Train Acc: 0.9194, Train Loss: 0.5712, Valid Acc: 0.9048, Valid Loss: 0.5440, Test Acc: 0.7766, Test Loss: 0.6105
Epoch: 077, Train Acc: 0.8978, Train Loss: 0.5584, Valid Acc: 0.9048, Valid Loss: 0.5491, Test Acc: 0.7872, Test Loss: 0.6174
Epoch: 078, Train Acc: 0.9086, Train Loss: 0.5642, Valid Acc: 0.9048, Valid Loss: 0.5464, Test Acc: 0.7979, Test Loss: 0.6152
Epoch: 079, Train Acc: 0.9194, Train Loss: 0.5482, Valid Acc: 0.9048, Valid Loss: 0.5421, Test Acc: 0.7872, Test Loss: 0.6046
Epoch: 080, Train Acc: 0.9086, Train Loss: 0.5606, Valid Acc: 0.9048, Valid Loss: 0.5436, Test Acc: 0.7979, Test Loss: 0.6137
Epoch: 081, Train Acc: 0.9194, Train Loss: 0.5480, Valid Acc: 0.9048, Valid Loss: 0.5333, Test Acc: 0.7979, Test Loss: 0.6001
Epoch: 082, Train Acc: 0.9194, Train Loss: 0.5751, Valid Acc: 0.9048, Valid Loss: 0.5328, Test Acc: 0.7872, Test Loss: 0.6037
Epoch: 083, Train Acc: 0.9194, Train Loss: 0.5588, Valid Acc: 0.9048, Valid Loss: 0.5307, Test Acc: 0.7979, Test Loss: 0.5996
Epoch: 084, Train Acc: 0.9301, Train Loss: 0.5462, Valid Acc: 0.9048, Valid Loss: 0.5317, Test Acc: 0.7979, Test Loss: 0.6047
Epoch: 085, Train Acc: 0.9301, Train Loss: 0.5369, Valid Acc: 0.9048, Valid Loss: 0.5292, Test Acc: 0.7872, Test Loss: 0.6005
Epoch: 086, Train Acc: 0.9301, Train Loss: 0.5553, Valid Acc: 0.9048, Valid Loss: 0.5269, Test Acc: 0.8085, Test Loss: 0.5971
Epoch: 087, Train Acc: 0.9355, Train Loss: 0.5490, Valid Acc: 0.9048, Valid Loss: 0.5224, Test Acc: 0.7979, Test Loss: 0.5971
Epoch: 088, Train Acc: 0.9355, Train Loss: 0.5493, Valid Acc: 0.9048, Valid Loss: 0.5267, Test Acc: 0.7979, Test Loss: 0.6019
Epoch: 089, Train Acc: 0.9301, Train Loss: 0.5583, Valid Acc: 0.9048, Valid Loss: 0.5251, Test Acc: 0.8085, Test Loss: 0.5989
Epoch: 090, Train Acc: 0.9355, Train Loss: 0.5599, Valid Acc: 0.9048, Valid Loss: 0.5341, Test Acc: 0.7979, Test Loss: 0.6009
Epoch: 091, Train Acc: 0.9355, Train Loss: 0.5420, Valid Acc: 0.9048, Valid Loss: 0.5310, Test Acc: 0.8085, Test Loss: 0.5951
Epoch: 092, Train Acc: 0.9409, Train Loss: 0.5584, Valid Acc: 0.9048, Valid Loss: 0.5305, Test Acc: 0.7872, Test Loss: 0.6020
Epoch: 093, Train Acc: 0.9409, Train Loss: 0.5270, Valid Acc: 0.9048, Valid Loss: 0.5192, Test Acc: 0.7872, Test Loss: 0.5954
Epoch: 094, Train Acc: 0.9409, Train Loss: 0.5320, Valid Acc: 0.9048, Valid Loss: 0.5137, Test Acc: 0.7872, Test Loss: 0.5933
Epoch: 095, Train Acc: 0.9355, Train Loss: 0.5481, Valid Acc: 0.9048, Valid Loss: 0.5170, Test Acc: 0.8085, Test Loss: 0.5955
Epoch: 096, Train Acc: 0.9462, Train Loss: 0.5253, Valid Acc: 0.9048, Valid Loss: 0.5275, Test Acc: 0.8191, Test Loss: 0.5954
Epoch: 097, Train Acc: 0.9462, Train Loss: 0.5542, Valid Acc: 0.9048, Valid Loss: 0.5313, Test Acc: 0.8191, Test Loss: 0.5949
Epoch: 098, Train Acc: 0.9355, Train Loss: 0.5352, Valid Acc: 0.9048, Valid Loss: 0.5274, Test Acc: 0.7766, Test Loss: 0.6000
Epoch: 099, Train Acc: 0.9462, Train Loss: 0.5310, Valid Acc: 0.9048, Valid Loss: 0.5182, Test Acc: 0.8085, Test Loss: 0.5917
Epoch: 100, Train Acc: 0.9355, Train Loss: 0.5213, Valid Acc: 0.9524, Valid Loss: 0.5179, Test Acc: 0.7872, Test Loss: 0.5974
Epoch: 101, Train Acc: 0.9462, Train Loss: 0.5142, Valid Acc: 0.9048, Valid Loss: 0.5140, Test Acc: 0.8085, Test Loss: 0.5906
Epoch: 102, Train Acc: 0.9409, Train Loss: 0.5344, Valid Acc: 0.9048, Valid Loss: 0.5271, Test Acc: 0.8085, Test Loss: 0.5949
Epoch: 103, Train Acc: 0.9409, Train Loss: 0.5390, Valid Acc: 0.9048, Valid Loss: 0.5275, Test Acc: 0.8298, Test Loss: 0.5912
Epoch: 104, Train Acc: 0.9462, Train Loss: 0.5242, Valid Acc: 0.9048, Valid Loss: 0.5213, Test Acc: 0.7979, Test Loss: 0.5931
Epoch: 105, Train Acc: 0.9462, Train Loss: 0.5250, Valid Acc: 0.9048, Valid Loss: 0.5236, Test Acc: 0.8085, Test Loss: 0.5910
Epoch: 106, Train Acc: 0.9462, Train Loss: 0.5117, Valid Acc: 0.9048, Valid Loss: 0.5247, Test Acc: 0.8085, Test Loss: 0.5945
Epoch: 107, Train Acc: 0.9409, Train Loss: 0.5146, Valid Acc: 0.9048, Valid Loss: 0.5278, Test Acc: 0.8085, Test Loss: 0.5943
Epoch: 108, Train Acc: 0.9462, Train Loss: 0.5246, Valid Acc: 0.9048, Valid Loss: 0.5254, Test Acc: 0.7979, Test Loss: 0.5951
Epoch: 109, Train Acc: 0.9516, Train Loss: 0.5213, Valid Acc: 0.9048, Valid Loss: 0.5220, Test Acc: 0.8085, Test Loss: 0.5908
Epoch: 110, Train Acc: 0.9516, Train Loss: 0.5070, Valid Acc: 0.9048, Valid Loss: 0.5097, Test Acc: 0.8191, Test Loss: 0.5865
Epoch: 111, Train Acc: 0.9140, Train Loss: 0.5391, Valid Acc: 0.9524, Valid Loss: 0.5255, Test Acc: 0.7660, Test Loss: 0.6043
Epoch: 112, Train Acc: 0.9516, Train Loss: 0.5344, Valid Acc: 0.9048, Valid Loss: 0.5176, Test Acc: 0.8191, Test Loss: 0.5839
Epoch: 113, Train Acc: 0.9462, Train Loss: 0.5165, Valid Acc: 0.9048, Valid Loss: 0.5266, Test Acc: 0.8085, Test Loss: 0.5927
Epoch: 114, Train Acc: 0.9462, Train Loss: 0.5311, Valid Acc: 0.9048, Valid Loss: 0.5204, Test Acc: 0.8298, Test Loss: 0.5839
Epoch: 115, Train Acc: 0.9462, Train Loss: 0.5265, Valid Acc: 0.9048, Valid Loss: 0.5098, Test Acc: 0.7979, Test Loss: 0.5888
Epoch: 116, Train Acc: 0.9462, Train Loss: 0.5063, Valid Acc: 0.9048, Valid Loss: 0.5059, Test Acc: 0.7979, Test Loss: 0.5874
Epoch: 117, Train Acc: 0.9516, Train Loss: 0.5382, Valid Acc: 0.9048, Valid Loss: 0.5166, Test Acc: 0.7979, Test Loss: 0.5897
Epoch: 118, Train Acc: 0.9409, Train Loss: 0.5262, Valid Acc: 0.9524, Valid Loss: 0.5126, Test Acc: 0.7872, Test Loss: 0.5955
Epoch: 119, Train Acc: 0.9570, Train Loss: 0.5343, Valid Acc: 0.9048, Valid Loss: 0.5106, Test Acc: 0.8191, Test Loss: 0.5837
Epoch: 120, Train Acc: 0.9462, Train Loss: 0.4984, Valid Acc: 0.9048, Valid Loss: 0.5200, Test Acc: 0.7872, Test Loss: 0.5943
Epoch: 121, Train Acc: 0.9570, Train Loss: 0.5285, Valid Acc: 0.9048, Valid Loss: 0.5105, Test Acc: 0.8191, Test Loss: 0.5790
Epoch: 122, Train Acc: 0.9516, Train Loss: 0.5201, Valid Acc: 0.9048, Valid Loss: 0.5183, Test Acc: 0.7872, Test Loss: 0.5939
Epoch: 123, Train Acc: 0.9516, Train Loss: 0.5118, Valid Acc: 0.9048, Valid Loss: 0.5088, Test Acc: 0.7979, Test Loss: 0.5879
Epoch: 124, Train Acc: 0.9516, Train Loss: 0.5151, Valid Acc: 0.9048, Valid Loss: 0.5193, Test Acc: 0.7766, Test Loss: 0.5942
Epoch: 125, Train Acc: 0.9516, Train Loss: 0.5126, Valid Acc: 0.9048, Valid Loss: 0.5134, Test Acc: 0.8191, Test Loss: 0.5831
Epoch: 126, Train Acc: 0.9462, Train Loss: 0.5312, Valid Acc: 0.9048, Valid Loss: 0.5055, Test Acc: 0.7872, Test Loss: 0.5889
Epoch: 127, Train Acc: 0.9516, Train Loss: 0.5063, Valid Acc: 0.9048, Valid Loss: 0.5023, Test Acc: 0.8085, Test Loss: 0.5859
Epoch: 128, Train Acc: 0.9516, Train Loss: 0.5315, Valid Acc: 0.9048, Valid Loss: 0.5124, Test Acc: 0.8191, Test Loss: 0.5830
Epoch: 129, Train Acc: 0.9516, Train Loss: 0.5053, Valid Acc: 0.9048, Valid Loss: 0.5110, Test Acc: 0.7979, Test Loss: 0.5875
Epoch: 130, Train Acc: 0.9516, Train Loss: 0.4754, Valid Acc: 0.9048, Valid Loss: 0.5152, Test Acc: 0.8191, Test Loss: 0.5799
Epoch: 131, Train Acc: 0.9462, Train Loss: 0.4868, Valid Acc: 0.8571, Valid Loss: 0.5300, Test Acc: 0.8085, Test Loss: 0.5893
Epoch: 132, Train Acc: 0.9516, Train Loss: 0.4959, Valid Acc: 0.9048, Valid Loss: 0.5137, Test Acc: 0.8191, Test Loss: 0.5786
Epoch: 133, Train Acc: 0.9462, Train Loss: 0.4956, Valid Acc: 0.9048, Valid Loss: 0.5084, Test Acc: 0.7872, Test Loss: 0.5862
Epoch: 134, Train Acc: 0.9677, Train Loss: 0.5051, Valid Acc: 0.8571, Valid Loss: 0.5116, Test Acc: 0.8191, Test Loss: 0.5739
Epoch: 135, Train Acc: 0.9516, Train Loss: 0.5090, Valid Acc: 0.9048, Valid Loss: 0.5210, Test Acc: 0.7872, Test Loss: 0.5908
Epoch: 136, Train Acc: 0.9570, Train Loss: 0.4812, Valid Acc: 0.9048, Valid Loss: 0.5120, Test Acc: 0.7979, Test Loss: 0.5829
Epoch: 137, Train Acc: 0.9516, Train Loss: 0.5023, Valid Acc: 0.9048, Valid Loss: 0.5201, Test Acc: 0.7979, Test Loss: 0.5867
Epoch: 138, Train Acc: 0.9624, Train Loss: 0.5052, Valid Acc: 0.8571, Valid Loss: 0.5099, Test Acc: 0.8085, Test Loss: 0.5757
Epoch: 139, Train Acc: 0.9624, Train Loss: 0.4962, Valid Acc: 0.9048, Valid Loss: 0.5149, Test Acc: 0.8085, Test Loss: 0.5811
Epoch: 140, Train Acc: 0.9570, Train Loss: 0.5107, Valid Acc: 0.9048, Valid Loss: 0.5215, Test Acc: 0.8191, Test Loss: 0.5842
Epoch: 141, Train Acc: 0.9516, Train Loss: 0.5106, Valid Acc: 0.9048, Valid Loss: 0.5223, Test Acc: 0.7979, Test Loss: 0.5880
Epoch: 142, Train Acc: 0.9677, Train Loss: 0.5025, Valid Acc: 0.8571, Valid Loss: 0.5139, Test Acc: 0.8191, Test Loss: 0.5777
Epoch: 143, Train Acc: 0.9516, Train Loss: 0.4962, Valid Acc: 0.9048, Valid Loss: 0.5247, Test Acc: 0.7979, Test Loss: 0.5878
Epoch: 144, Train Acc: 0.9462, Train Loss: 0.5100, Valid Acc: 0.8571, Valid Loss: 0.5280, Test Acc: 0.8191, Test Loss: 0.5830
Epoch: 145, Train Acc: 0.9570, Train Loss: 0.4903, Valid Acc: 0.8571, Valid Loss: 0.5207, Test Acc: 0.8085, Test Loss: 0.5829
Epoch: 146, Train Acc: 0.9677, Train Loss: 0.4812, Valid Acc: 0.8571, Valid Loss: 0.5215, Test Acc: 0.8298, Test Loss: 0.5713
Epoch: 147, Train Acc: 0.9462, Train Loss: 0.4871, Valid Acc: 0.9048, Valid Loss: 0.5312, Test Acc: 0.8191, Test Loss: 0.5846
Epoch: 148, Train Acc: 0.9624, Train Loss: 0.4771, Valid Acc: 0.8571, Valid Loss: 0.5293, Test Acc: 0.8298, Test Loss: 0.5771
Epoch: 149, Train Acc: 0.9677, Train Loss: 0.4961, Valid Acc: 0.8571, Valid Loss: 0.5228, Test Acc: 0.8191, Test Loss: 0.5766
Epoch: 150, Train Acc: 0.9624, Train Loss: 0.4870, Valid Acc: 0.8571, Valid Loss: 0.5238, Test Acc: 0.8298, Test Loss: 0.5767
Epoch: 151, Train Acc: 0.9677, Train Loss: 0.4852, Valid Acc: 0.8571, Valid Loss: 0.5227, Test Acc: 0.8191, Test Loss: 0.5791
Epoch: 152, Train Acc: 0.9677, Train Loss: 0.5116, Valid Acc: 0.8571, Valid Loss: 0.5230, Test Acc: 0.8298, Test Loss: 0.5792
Epoch: 153, Train Acc: 0.9570, Train Loss: 0.4876, Valid Acc: 0.9048, Valid Loss: 0.5235, Test Acc: 0.8085, Test Loss: 0.5849
Epoch: 154, Train Acc: 0.9677, Train Loss: 0.4789, Valid Acc: 0.8571, Valid Loss: 0.5195, Test Acc: 0.8298, Test Loss: 0.5778
Epoch: 155, Train Acc: 0.9570, Train Loss: 0.5055, Valid Acc: 0.8571, Valid Loss: 0.5143, Test Acc: 0.8191, Test Loss: 0.5810
Epoch: 156, Train Acc: 0.9677, Train Loss: 0.5004, Valid Acc: 0.8571, Valid Loss: 0.5126, Test Acc: 0.8191, Test Loss: 0.5768
Epoch: 157, Train Acc: 0.9677, Train Loss: 0.5040, Valid Acc: 0.8571, Valid Loss: 0.5143, Test Acc: 0.8191, Test Loss: 0.5777
Epoch: 158, Train Acc: 0.9570, Train Loss: 0.4950, Valid Acc: 0.9048, Valid Loss: 0.5155, Test Acc: 0.7979, Test Loss: 0.5839
Epoch: 159, Train Acc: 0.9570, Train Loss: 0.4749, Valid Acc: 0.9048, Valid Loss: 0.5235, Test Acc: 0.8191, Test Loss: 0.5840
Epoch: 160, Train Acc: 0.9624, Train Loss: 0.4861, Valid Acc: 0.8571, Valid Loss: 0.5226, Test Acc: 0.8298, Test Loss: 0.5760
Epoch: 161, Train Acc: 0.9624, Train Loss: 0.4785, Valid Acc: 0.8571, Valid Loss: 0.5210, Test Acc: 0.8298, Test Loss: 0.5764
Epoch: 162, Train Acc: 0.9677, Train Loss: 0.4831, Valid Acc: 0.8571, Valid Loss: 0.5142, Test Acc: 0.8085, Test Loss: 0.5791
Epoch: 163, Train Acc: 0.9624, Train Loss: 0.4762, Valid Acc: 0.8571, Valid Loss: 0.5188, Test Acc: 0.8298, Test Loss: 0.5752
Epoch: 164, Train Acc: 0.9570, Train Loss: 0.4836, Valid Acc: 0.8571, Valid Loss: 0.5308, Test Acc: 0.8191, Test Loss: 0.5794
Epoch: 165, Train Acc: 0.9570, Train Loss: 0.4787, Valid Acc: 0.8571, Valid Loss: 0.5267, Test Acc: 0.7979, Test Loss: 0.5874
Epoch: 166, Train Acc: 0.9677, Train Loss: 0.4864, Valid Acc: 0.8571, Valid Loss: 0.5179, Test Acc: 0.8085, Test Loss: 0.5771
Epoch: 167, Train Acc: 0.9624, Train Loss: 0.4896, Valid Acc: 0.9048, Valid Loss: 0.5254, Test Acc: 0.8191, Test Loss: 0.5813
Epoch: 168, Train Acc: 0.9677, Train Loss: 0.4923, Valid Acc: 0.8571, Valid Loss: 0.5322, Test Acc: 0.8298, Test Loss: 0.5752
Epoch: 169, Train Acc: 0.9624, Train Loss: 0.4831, Valid Acc: 0.8571, Valid Loss: 0.5256, Test Acc: 0.7979, Test Loss: 0.5852
