Epoch: 001, Train Acc: 0.5860, Train Loss: 0.7847, Valid Acc: 0.5714, Valid Loss: 0.7825, Test Acc: 0.4574, Test Loss: 0.8050
Epoch: 002, Train Acc: 0.5753, Train Loss: 0.7913, Valid Acc: 0.5714, Valid Loss: 0.7826, Test Acc: 0.4681, Test Loss: 0.8035
Epoch: 003, Train Acc: 0.4892, Train Loss: 0.7880, Valid Acc: 0.4286, Valid Loss: 0.7821, Test Acc: 0.5957, Test Loss: 0.7955
Epoch: 004, Train Acc: 0.4946, Train Loss: 0.7723, Valid Acc: 0.4286, Valid Loss: 0.7819, Test Acc: 0.6277, Test Loss: 0.7923
Epoch: 005, Train Acc: 0.4731, Train Loss: 0.7728, Valid Acc: 0.4762, Valid Loss: 0.7822, Test Acc: 0.5957, Test Loss: 0.7879
Epoch: 006, Train Acc: 0.7204, Train Loss: 0.7739, Valid Acc: 0.4762, Valid Loss: 0.7810, Test Acc: 0.6915, Test Loss: 0.7900
Epoch: 007, Train Acc: 0.7527, Train Loss: 0.7652, Valid Acc: 0.5238, Valid Loss: 0.7809, Test Acc: 0.6809, Test Loss: 0.7878
Epoch: 008, Train Acc: 0.7473, Train Loss: 0.7705, Valid Acc: 0.5238, Valid Loss: 0.7808, Test Acc: 0.7553, Test Loss: 0.7812
Epoch: 009, Train Acc: 0.7473, Train Loss: 0.7610, Valid Acc: 0.5238, Valid Loss: 0.7812, Test Acc: 0.7234, Test Loss: 0.7775
Epoch: 010, Train Acc: 0.7527, Train Loss: 0.7581, Valid Acc: 0.5714, Valid Loss: 0.7821, Test Acc: 0.7234, Test Loss: 0.7746
Epoch: 011, Train Acc: 0.7688, Train Loss: 0.7495, Valid Acc: 0.5714, Valid Loss: 0.7820, Test Acc: 0.7128, Test Loss: 0.7719
Epoch: 012, Train Acc: 0.6774, Train Loss: 0.7377, Valid Acc: 0.5714, Valid Loss: 0.7782, Test Acc: 0.7128, Test Loss: 0.7528
Epoch: 013, Train Acc: 0.7419, Train Loss: 0.7432, Valid Acc: 0.5238, Valid Loss: 0.7782, Test Acc: 0.7766, Test Loss: 0.7547
Epoch: 014, Train Acc: 0.7796, Train Loss: 0.7320, Valid Acc: 0.5238, Valid Loss: 0.7813, Test Acc: 0.7234, Test Loss: 0.7576
Epoch: 015, Train Acc: 0.7903, Train Loss: 0.7358, Valid Acc: 0.5714, Valid Loss: 0.7770, Test Acc: 0.7766, Test Loss: 0.7420
Epoch: 016, Train Acc: 0.7473, Train Loss: 0.7226, Valid Acc: 0.6190, Valid Loss: 0.7764, Test Acc: 0.7447, Test Loss: 0.7298
Epoch: 017, Train Acc: 0.7527, Train Loss: 0.7125, Valid Acc: 0.5238, Valid Loss: 0.7851, Test Acc: 0.6809, Test Loss: 0.7485
Epoch: 018, Train Acc: 0.7688, Train Loss: 0.7210, Valid Acc: 0.5238, Valid Loss: 0.7781, Test Acc: 0.7553, Test Loss: 0.7308
Epoch: 019, Train Acc: 0.7957, Train Loss: 0.7164, Valid Acc: 0.6190, Valid Loss: 0.7774, Test Acc: 0.7872, Test Loss: 0.7187
Epoch: 020, Train Acc: 0.7796, Train Loss: 0.7034, Valid Acc: 0.5238, Valid Loss: 0.7827, Test Acc: 0.7447, Test Loss: 0.7307
Epoch: 021, Train Acc: 0.7849, Train Loss: 0.6824, Valid Acc: 0.5714, Valid Loss: 0.7790, Test Acc: 0.7660, Test Loss: 0.7167
Epoch: 022, Train Acc: 0.7903, Train Loss: 0.6898, Valid Acc: 0.5714, Valid Loss: 0.7779, Test Acc: 0.7766, Test Loss: 0.7124
Epoch: 023, Train Acc: 0.8011, Train Loss: 0.6808, Valid Acc: 0.5714, Valid Loss: 0.7770, Test Acc: 0.7872, Test Loss: 0.7066
Epoch: 024, Train Acc: 0.8065, Train Loss: 0.6783, Valid Acc: 0.5238, Valid Loss: 0.7786, Test Acc: 0.7553, Test Loss: 0.7066
Epoch: 025, Train Acc: 0.7849, Train Loss: 0.6702, Valid Acc: 0.6190, Valid Loss: 0.7727, Test Acc: 0.7766, Test Loss: 0.6909
Epoch: 026, Train Acc: 0.7903, Train Loss: 0.6688, Valid Acc: 0.6190, Valid Loss: 0.7727, Test Acc: 0.7660, Test Loss: 0.6850
Epoch: 027, Train Acc: 0.8118, Train Loss: 0.6721, Valid Acc: 0.5714, Valid Loss: 0.7799, Test Acc: 0.7660, Test Loss: 0.6936
Epoch: 028, Train Acc: 0.8118, Train Loss: 0.6603, Valid Acc: 0.5714, Valid Loss: 0.7807, Test Acc: 0.7660, Test Loss: 0.6881
